longfanmedia.com,3007,5376,8885,10901,1703,7729,2209,1087,914,4263,8490,8721,2216,7973,12990,5115,6742,5148,8068,804,3184,3892,2538,2126,1815,4473,3686,3785,70,556,10425,19153,10242,3766,5477,8901,3988,4967,10773,25473,410,7167,17374,236,5434,9346,7451,230,436,9905,9797,6947,4696,12204,24083,22662,18815,9097,12711,8818,6484,6086,5777,9211,14222,13308,7658,4807,6940,12475,8622,14918,
sx10010.cn,365,2611,773,520,1240,1376,1250,979,1864,2098,163,269,298,223,1541,438,1123,1169,505,3166,478,427,277,1263,282,446,512,485,196,468,12285,701,351,359,598,388,546,5485,629,556,322,982,921,585,1704,1474,712,289,266,723,961,953,1189,8601,1188,261,371,966,1897,373,366,309,270,202,449,1737,656,229,372,807,346,409,
hschangxin.cn,85,151,218,248,222,183,308,231,1487,301,206,182,67257,20233,158,793,1181,8133,2611,351,225,220,660,2231,265,289,277,883,21179,74543,489,240,246,309,1589,1806,1358,1890,7277,351,1540,1513,1499,628,10424,1967,939,49591,337,1191,1199,287,654,1827,1708,900,242,230,261,300,576,650,307,256,282,237,222,242,299,261,256,317,
claro.com.ec,30998,28343,25961,25928,29701,19675,647,1656,1219,689,360,710,1019,2521,2733,1368,1574,1810,383,1130,498,569,873,1034,2811,1483,6095,10054,9886,11369,1556,5592,7745,4530,1044,532,914,413,397,580,1457,665,620,527,505,622,723,754,820,2159,1730,504,688,409,612,523,571,355,574,589,497,1062,551,632,563,288,503,682,955,678,869,723,
ycytedu.com,5,129,13753,21484,25438,22063,5839,103,316,31850,29899,21198,58450,46354,19,27,25996,16510,18809,41023,19355,7776,23,13613,31513,42466,37253,59510,15,26,36077,43164,25348,56247,67296,63,16,402,888,35,51,91,3,255,15064,15311,23331,37447,19599,15,195,15350,24384,16866,23439,26692,5105,6,21876,26550,11843,23,8,10,0,9,25,303,24601,30317,48690,37975,
alphalogxmn.com,2341,1097,14390,11957,655,1590,2442,811,453,23671,1239,2177,1452,1635,727,192,19932,3485,1107,1952,1293,459,1269,14939,7306,1241,1304,1185,379,577,14709,561,653,1165,1134,978,510,2112,1313,2380,1073,1368,638,425,14845,12245,1397,1646,1277,306,380,16297,15061,1245,1736,4750,1959,1024,23679,7114,1992,2506,2111,1832,1879,2630,4537,4041,28168,6940,2956,2060,
yuejie-tech.com,6024,6501,2200,18240,973,3443,2293,2750,1604,10532,714,7592,1442,14604,1987,363,5101,15606,294,20366,29947,395,20495,13256,588,19514,5462,12157,19945,2609,20635,29924,635,25557,55980,16357,17105,61362,986,22119,1073,13441,860,3655,822,795,1695,1377,11872,926,2357,11414,8058,2821,14157,587,5269,13741,5850,25576,4562,25042,3393,23828,21347,7842,17329,23125,24388,3826,29572,13029,
i2edu.net,8406,6395,1747,1015,1001,5329,8448,6894,5950,3021,1241,5396,6849,4889,11404,8643,4097,3409,4499,10525,6797,6151,5863,2748,1776,4885,7580,8041,4253,10536,375,2091,1894,7012,6520,7636,5680,2202,1536,4364,7288,7777,7971,7027,2349,1103,2683,6907,6284,5905,6823,2044,945,4789,6497,5570,7578,6060,3425,3062,6396,6148,9624,7480,6298,3023,2485,4747,5999,7364,6116,7650,
danyangruifeng.com,358,334,358,380,303,350,353,390,771,866,963,405,1471,422,4280,524,4361,383,374,2348,418,2097,273,15126,299,373,1792,1822,209,349,17112,2275,2211,457,395,394,2107,15389,322,3836,673,467,4140,893,15817,1045,1325,2989,729,2365,513,17261,726,811,3995,492,2246,266,17221,2355,550,2341,468,2308,403,13803,273,417,2121,361,355,1709,
gophotos.cn,386,531,1414,2926,6877,3726,340,5887,5148,3794,965,8840,1444,666,5864,3632,2542,1378,416,4348,3741,524,7198,2079,363,39652,4895,7479,3968,35820,479,3791,531,3151,1218,2952,4343,4804,927,70116,3750,4420,2444,2113,742,1877,3738,553,480,394,453,2403,505,449,6282,545,4256,408,518,735,544,614,430,2248,467,556,452,340,2165,433,348,4111,
earthmovercu.com,169,134,12,227,584,449,189,437,346,3783,2249,417,30,282,177,3,1,60,11,468,179,190,186,204,178,232,181,184,1079,11090,1067,1997,7024,8003,44293,55348,33867,42123,1997,568,547,64931,74264,129724,123662,61490,12721,300,50,23,13,16,8,7,3,6,3,10,8,9,77479,100070,28549,114,67,53,4,132,13312,16,10,4,
fjwlyw.com,154,109,15,37,480,620,106,531,269,426,100,503,1992,425,290,152,114,1896,14,2235,43,18,5492,123,134,116,119,112,87,17965,805,2021,105,155,97,2064,17443,364,118,120,104,110,117,17549,32,34,6,4,3,9,17241,560,1871,90,1981,353,129,10654,2142,1993,125,149,1906,762,1315,1120,2682,15890,2712,4892,2252,1323,
jcwtst.cn,196,219,321,284,477,4154,4762,206,305,251,338,436,2957,5240,446,540,490,7758,247,1137,365,1842,317,405,346,4563,281,311,246,796,12414,316,1356,899,30086,488,441,721,264,284,168,180,182,264,398,1024,1820,738,383,300,1751,301,298,234,3369,1831,185,122,4588,698,210,125,278,148,1299,255,4255,3218,2341,5029,330,207,
jxsjw.gov.cn,6699,15767,35136,15398,38534,48606,6960,10625,28594,8605,13446,53341,23707,8644,33020,10338,11373,33790,20727,40143,28407,13630,18367,35263,9682,39669,41094,6485,6348,33521,5710,7460,54401,43114,10030,32427,3622,9753,31191,44671,24837,30375,6148,6072,32507,26805,27217,41458,29505,5114,7952,26571,7590,23237,56031,22023,13626,36554,12872,7116,47954,40789,6990,3710,4186,16056,19283,4664,14080,25049,42993,33903,
ciemis.com,17781,4414,28743,29300,6069,28952,32468,24993,8199,28469,29691,29017,31071,29514,33601,9502,28693,30443,26360,39263,32649,24624,27759,28519,29335,29661,29867,31819,15058,10924,2074,7650,22571,31559,32656,32935,13909,32684,32164,31819,32961,32164,28644,13095,31770,32993,28699,39809,34653,26604,18237,29656,34291,30060,34966,30761,28431,18164,28560,33806,32566,33488,34942,30287,18079,40990,58259,51533,56757,58120,41577,29640,
2c5f8.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,3,0,0,0,0,0,0,0,0,0,27321,2673,1595,841,582,582,319,294,226,284,188,271,205,186,151,140,167,159,178,142,161,103,124,80,106,103,139,122,77,96,104,71,81,99,63,52,90,106,128,83,115,93,
peiyuan.com.cn,493,146,448,75,413,612,183,914,273,654,175,445,126,327,200,28,76,551,135,151,602,242,217,243,797,329,242,265,46,20407,443,408,1032,838,759,1102,1015,685,492,1488,202,549,211,209,350,567,251,298,84,67,33,381,594,86,98,98,115,68,771,389,221,136,204,128,111,163,253,667,1032,539,96,65,
dyyuaner.cn,0,4,1,10,35,28,11,87,337,502,504,51,58,55,120,22,13,17,6,41,50,6,19,11552,15,5,2,43,27,10,11433,12,9,75,16,51,28,11466,11,24,12,9,22,24,6,9776,54,34,39,6,11,9548,33,1,28,3,11,8,10455,14,21,8,7,12,12,10582,10,8,43,18,40,3,
stsxapp.com,5743,5508,3154,5146,5609,4300,12204,2290,2651,13176,17665,11238,25333,507,635,5925,6824,10829,10633,19949,11631,2773,5639,11212,19008,24509,20478,17640,310,439,11777,25694,12828,31225,13548,1081,967,10783,12998,31677,25572,13299,815,1260,4637,10128,18399,20470,12315,751,2191,5688,16291,11999,16496,18557,979,1130,11566,31274,12284,28166,27767,535,574,615,653,3661,30305,15307,22582,17749,
kc263.net,1396,2011,1849,1486,1064,987,2390,1321,1554,1867,3269,2284,4269,870,1081,583,2045,3742,714,35144,16712,27598,45988,50950,57420,66569,49026,70865,57191,45680,1667,2142,2560,28334,46804,55351,34843,49156,54818,61142,49457,52797,52357,50861,9291,1587,14106,75385,210092,32332,33609,31515,41039,33757,36582,28918,35018,37386,34409,33071,10696,337,409,396,182,237,321,324,448,323,298,255,
zsswhg.com,6094,5177,6588,453,7284,8045,5564,4071,923,5742,6649,4516,10186,4089,2119,212,2164,12823,8304,12035,10779,2667,600,2254,7499,6345,7688,3178,5754,14256,555,12096,17003,6126,7898,3803,3269,7053,19243,24658,16019,15329,8833,18033,23716,5064,7654,14540,5352,14973,10214,6810,2702,8295,17689,9977,2253,10646,23620,17600,10726,6077,3742,6552,18423,22319,9764,3409,5740,709,5328,20712,
21cnmc.com,14850,14477,255,1213,8206,854,13457,813,17339,19097,22409,46753,1939,561,2133,307,8648,330,7572,16970,675,14833,10596,486,13458,560,1366,496,235,15280,1045,4518,11311,1806,16726,2379,1818,24888,6947,22995,24811,867,2677,827,20466,27498,24264,3067,631,2747,684,478,988,578,594,411,395,491,411,2566,406,2357,598,2769,1522,1362,3151,2742,4817,3125,2459,1386,
whdbz.cn,1568,2274,5361,23917,28174,25976,32475,4368,2559,10691,34395,25222,66625,51184,5228,3928,3464,20577,21601,44363,18435,2112,3434,4398,28964,47373,43621,64426,1342,39625,3774,48902,27638,98896,70780,1998,1321,10301,25620,45003,49891,26236,2685,4736,3314,18287,24283,43684,20769,932,3725,1736,26505,18930,26834,27938,1739,1124,772,26922,22629,51877,82613,164412,111682,1820,41573,1094,4812,25075,41429,34382,
cxmtc.net,10416,3997,15917,7792,4454,15074,8330,16307,12571,7225,12685,15860,4679,2862,28026,4147,3723,31982,21827,6457,14513,16262,6741,17181,4651,6869,13639,5063,14929,14017,2485,3055,14567,22067,27004,28731,4629,8175,14834,8429,5931,19359,15305,5771,15436,12173,2992,7277,41258,33244,9638,11773,7546,13266,12122,2925,23632,16709,10835,36824,25900,12211,3647,5501,7096,16688,21121,1925,24142,27186,4296,24203,
pramtech.cn,2,0,3,4,10,0,5,1,0,26,9,2,10,3,1729,17966,2138,16347,14524,20835,23770,17475,17718,18535,17568,18053,17635,17517,13901,22352,3955,0,2,4,0,3,9,7,0,35,1,0,2,5,4,2,7,7,2,3,0,4,11,0,12,1,6126,0,0,1,3,2,0,5,1155,15704,17751,17785,17607,18093,19027,16404,
gwfutures.cn,12406,9042,13277,10305,12711,9049,6865,9449,9473,7605,18775,19286,13993,5712,14808,14208,7574,29761,7868,15550,5810,5191,447,3457,21364,12558,7080,9911,1624,16695,1194,17274,27152,7350,12065,12498,9511,1424,18928,18606,564,6500,17560,673,6850,27385,4192,1862,18239,3096,17401,13997,17755,22308,16264,20329,25842,18784,22301,25459,18017,6746,10564,1566,9134,21586,19213,7972,6597,32448,12801,26352,
gzpyxz.net,1393,9456,309,175,33,24,38,39,4112,41,103,78,59,40,36,3270,43,98,137,5709,45,43,5069,64,67,70,123,169,212,10411,45,43,59,46,105,149,11904,100,65,96,67,53,49,7229,108,73,55,77,117,107,13868,2412,1505,74,89,52,54,9522,1138,50,48,62,30,34,34,67,97,5051,150,44,77,24,
utstar.com.cn,6178,6303,6382,4358,4477,4008,3625,4884,5072,5821,7332,6024,2770,2535,3311,3840,4406,2175,2932,5630,3821,2728,5798,13246,18194,8573,5927,6167,1333,10152,1820,2032,2053,6069,4578,5211,2397,5423,4705,2826,4835,4575,1809,1750,5270,5099,3598,2990,2640,1973,2562,1989,2351,1431,2337,2551,4522,3845,3271,3895,6227,14389,15797,3667,4878,9153,10134,8574,7164,6047,3999,2379,
zyrczp.cn,407,358,275,346,636,894,368,654,401,626,406,749,1017,554,1100,124,419,329,246,343,369,294,371,318,368,309,242,254,114,817,21423,226,213,425,460,484,246,382,334,457,366,373,236,614,491,392,403,573,630,1369,904,361,1088,389,436,405,232,196,581,370,618,390,569,909,1504,1376,3119,2829,2977,3190,2302,1297,
dyrmt.com,10219,9067,19564,29664,34663,29916,49885,21638,8578,41116,11839,9477,19959,31511,10958,17529,36107,18865,18993,44697,18989,4051,1543,15332,33454,45677,39763,25211,3040,5014,40157,45210,27565,39872,2320,4963,2031,38876,23378,43827,48430,25244,1551,1245,17482,19417,24823,39019,22368,7847,4795,18492,33951,27633,31337,30562,9683,9273,36406,39596,31974,47748,28898,6402,3918,4451,4363,3244,27857,28528,42944,32809,
ec2-13-127-97-22.ap-south-1.compute.amazonaws.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3558,23496,31,1,0,0,0,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
xx918.cc,176,471,55,55,1168,1928,216,1263,980,669,125,543,154,2447,1287,963,216,44,19,97,298,371,365,459,390,486,2893,17092,63,437,22681,2439,3782,674,396,494,462,448,355,403,330,543,522,504,931,625,480,664,131,128,128,83,180,96,116,59,78,107,50,74,83,281,195,1256,2604,2178,5422,2749,2679,3017,2175,1227,
fjnhjt.cn,470,1105,24233,569,492,542,617,590,1254,1129,1027,641,506,19741,714,563,940,599,471,990,609,443,18454,1221,640,673,662,589,524,21524,515,569,570,699,649,21194,1034,589,526,618,553,532,444,879,443,19666,356,323,385,270,958,1306,395,399,519,499,19419,827,462,623,21156,524,542,597,467,492,524,1026,551,18547,292,325,
lhdph.com,2,4,4,62,15,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,1,0,0,1,0,20,1,0,36686,69473,19476,1006,1469,1271,511,375,321,350,275,381,383,451,309,299,289,319,361,276,347,270,287,232,258,194,278,264,166,190,153,161,180,190,200,127,120,302,109,43,22,22,
qqkp5.com,82,4751,7714,13470,3534,5909,23058,3021,8651,18844,10892,5506,8482,2447,2175,23912,4292,39929,1162,5215,4179,1597,4618,3179,5423,2054,7507,12738,1098,14976,1226,6972,3645,1794,5916,14648,773,2797,6399,3727,164,629,153,165,3109,6140,3897,6152,4249,2862,25013,3937,2374,3259,2909,2429,726,139,1254,3658,2812,2638,1680,1101,4053,881,1117,2535,1201,4799,2349,1676,
eplink.cn,253,502,2703,4273,2668,3384,4432,541,2992,10084,5779,5844,3585,6629,7507,3093,7399,3736,1426,6436,2106,1932,2520,5253,4950,2625,497,2941,4326,12661,477,37,1557,3460,10888,6323,45,819,4880,2892,39,7655,28,1823,2442,1893,4001,437,7208,7561,2349,7156,250,4882,2515,1671,1812,3602,2391,6727,5748,4809,3775,3965,4591,6158,1769,1720,1677,7489,5194,2994,
cdpcb.com,59667,52401,37360,83071,5569,6363,30361,29768,39572,38464,39628,39414,38705,27434,46339,40115,59320,36547,22849,70069,36817,75578,28001,35214,40840,49970,41000,58595,29147,37234,209,211,42049,112875,49481,40658,35596,86846,34963,40056,34589,52891,54313,35439,28874,38892,59668,41726,86019,48751,41281,29071,61071,36960,40944,12620,10497,3731,25792,56622,27169,55145,75847,112123,74160,29466,64763,63286,68227,61942,63379,60155,
360inno.com,26730,26748,13386,13460,13849,13938,26691,13852,398,13704,13480,733,25859,2332,13583,168,26017,239,13388,13541,13073,191,13466,232,12813,15374,248,219,13099,13764,490,1010,2846,531,13697,14222,1056,1068,865,14295,1000,2832,1320,2708,26575,632,2623,948,2757,689,2798,728,14031,783,10155,827,902,815,14179,1057,799,943,674,1093,1593,1600,16349,5279,16637,3791,2904,1938,
penske.com,2376,17035,40332,49591,27940,43208,58560,23839,7285,49414,48761,59357,61943,39760,24388,18397,35925,32840,36364,41723,32175,16104,42572,38000,49705,40415,33494,30032,12579,17294,2402,410,408,28931,11761,17486,1564,29641,18766,15720,30760,29678,3182,401,25755,27608,26300,31637,38361,66650,55038,16176,12975,619,1213,1910,571,469,1435,1215,958,957,781,230,166,932,1742,1165,1026,1027,1237,914,
zjjkzx.gov.cn,1181,1267,1703,1199,1236,1196,1087,1294,1616,27784,3437,568,1056,987,1523,3048,28935,1163,978,1287,976,1137,1238,61564,6337,1365,1123,1110,877,1482,33975,1297,1152,1163,1242,1185,3060,13970,14749,707,2573,534,543,2548,13849,16239,508,499,615,568,2609,43566,20270,690,654,631,625,2437,33989,567,556,561,607,567,651,26921,12415,2448,636,2517,595,644,
neijob.com,98456,23329,6842,18685,24692,42734,15299,6536,1557,11814,21309,21435,20553,22622,55318,78169,49901,18036,16413,12327,4373,3018,4253,4499,6608,8444,10776,5687,19961,29451,3271,1588,2814,4412,4921,4290,3792,6554,6665,16729,31624,20488,5141,4215,6802,9855,6603,6827,5952,2015,4874,7762,5645,3200,5353,3407,1726,1164,3373,3129,3411,2540,9295,2543,1173,3708,7251,7191,4233,3570,1618,1098,
lieku.cn,10583,9619,20761,31028,29704,3852,3823,2331,2122,33879,33919,3206,2492,2596,2762,2338,28902,19060,8899,2836,2356,3549,2400,17309,31536,2087,1946,2027,1679,3615,38240,28637,4304,2726,3444,3894,2932,4233,3239,4028,3583,3635,3074,2736,16711,18023,26521,19132,4449,4123,4439,19615,26940,34141,18393,2779,2807,2782,26343,30279,24787,3302,3316,2375,2345,2499,2858,3181,27863,28027,23751,2229,
gxnun.net,5008,1586,1696,1650,2621,2418,2490,2602,1976,2706,1952,3767,1748,2386,2109,1562,7378,3721,1566,2279,2598,2712,1635,7930,4504,2555,2475,2164,964,2474,18365,5305,2011,1934,2230,2971,2774,18026,3888,2899,2681,2454,2911,3933,9644,4390,2837,3293,2210,2515,2657,8292,6079,1247,1285,1340,2020,1426,11704,7100,2798,1917,2789,2686,1988,3261,1473,3934,2334,2403,1646,16574,
whkjjl.cn,528,646,995,1830,5750,2852,4245,273,490,4049,5401,1050,1470,930,15908,502,2380,2044,2448,4976,1618,2464,1084,1976,640,3333,1423,1229,310,1090,15415,2850,1025,2038,2282,2756,2549,1454,1330,3805,167,2067,160,166,2879,2354,3782,1770,714,1539,2035,4894,1238,2547,5728,2829,2234,4,919,665,1264,203,544,407,1347,1427,932,1281,623,1271,767,971,
5aqx.cn,200,205,66,114,675,775,197,749,320,425,115,479,215,403,216,221,925,610,681,47577,1047,57396,513,456,424,678,594,566,1205,1008,107816,12976,20003,563,867,1319,879,581,294,781,381,58203,6513,2132,660,99501,117113,1421,1340,1210,959,1103,683,371,207,212,234,344,230,289,280,280,41643,63868,1769,9783,2950,38016,2981,3296,2379,1393,
chinalbn.cn,8152,4385,10448,11226,2288,10752,11000,9489,4112,8387,7685,12315,8929,13504,17554,3566,15451,12436,10086,14277,9390,11964,3586,10902,14579,14223,13947,12923,6485,25038,1244,25098,8793,9308,9768,8037,2130,9982,16618,16780,19251,15253,11082,2618,11010,11602,7962,16060,15487,9369,2373,16345,12255,9981,12056,12059,15804,1991,9840,9057,10436,12485,11765,12787,4863,14095,17940,17664,14212,17826,6508,3888,
szlqjt.com,7317,1713,4135,4948,10920,11874,5585,5026,7127,12694,15630,14649,11462,8466,10024,4456,10107,11682,9409,13132,8359,8863,10793,9817,6298,6407,10008,5211,3452,19074,3748,8129,9321,8200,13059,8023,3384,6047,15455,14650,8754,11725,7725,2295,8128,12375,12678,12225,11657,12955,4600,12223,8578,9592,13130,5327,9011,9170,9548,15110,13933,14413,9793,7061,7043,13218,24022,17836,16594,20674,8181,15465,
texin100.com,11105,6854,15371,5399,1321,650,187,564,282,19496,178,3710,505,385,3412,1691,17175,1194,901,6032,5181,3038,280,14391,2247,1010,392,542,164,329,19849,250,1429,2295,2270,665,422,17237,309,5226,261,797,373,276,14276,3747,267,306,110,128,294,17239,7577,2032,3705,4827,2240,880,20217,1001,223,31,48,2642,1361,3104,3210,2364,22656,3466,2118,1852,
warang.com,0,7,31,32,2,2,0,1,6,0,0,0,1,0,1,83,19,0,6,0,2,19,21,64,94,326,1377,690,1224,3842,27122,7850,771,1150,1423,2593,2539,2540,2110,2083,1725,2455,1495,1250,1180,627,58,69,63,61,65,60,96,86,229,234,786,968,1563,1504,352,43,61,91,78,52,112,94,77,17,18,592,
localhost.net.nz,5798,2323,9313,3130,5396,3545,1462,9853,8011,5820,4638,4924,16083,6321,11050,3361,9962,4297,2642,7533,5324,8044,1738,2703,6449,5528,722,2962,4743,10123,648,2706,3479,10958,6380,4689,607,9046,5606,9947,491,3672,5739,3323,9957,19024,6889,12758,8648,7134,11308,14308,4417,9420,5300,1887,2584,2437,6309,1783,1945,2259,2243,4432,2249,1850,2280,2221,2217,2255,2305,1932,
djcps.com,173576,175013,170869,172358,174443,168764,175477,168272,175941,167321,166746,169050,163038,142743,198002,173786,170619,166084,138485,198556,166311,172379,167569,178972,180052,192592,167450,167002,135160,135022,3985,27691,165584,165940,173009,180064,134946,167712,149932,181307,105646,8107,9260,6446,7709,10037,7899,8934,8374,7350,7117,9931,7548,7726,10242,7689,7828,8627,8596,9936,8186,8243,107011,131162,137917,119629,135484,132437,128721,132944,137702,119439,
sczsy.com,295,2732,1061,669,1327,3109,7719,305,585,3937,10811,1258,1220,487,1479,421,2307,1918,1598,4358,414,941,683,1469,1467,2143,1413,526,891,1635,13873,1614,779,1870,2485,815,400,495,603,528,259,244,325,321,941,1176,1555,940,1002,567,3482,1337,3503,4169,1256,758,1242,297,344,904,518,865,620,671,783,466,600,2053,605,464,623,4009,
hbgjvip.com,1432,7664,5092,10717,9201,7973,4966,1821,8377,8062,5957,3815,6740,5703,10350,10690,7883,9451,8487,5191,8307,8302,4366,3938,5273,9492,6126,9261,5220,20760,887,3321,3309,4384,10020,7437,8621,5314,8754,3154,2186,6597,4417,9324,4934,889,1129,5242,6990,12043,13819,7486,5749,4774,10607,7627,2895,9252,2887,5223,5568,4907,3210,13606,12394,6868,8568,6481,7089,11608,8475,8469,
yipaihainan.com,19181,32530,9784,798,5,0,32,12880,22275,322,2,1302,1,13,1752,30179,627,48,2990,10814,4977,4715,35585,17,32,631,10,1696,4,30071,0,1,1125,1604,3,35,19,764,749,37,133,12,9327,30032,0,20,18,2,1,9996,23164,4,0,2479,1,0,6402,21821,13616,1,1,4,1359,1076,4,5,15515,25171,1606,733,21,0,
sdfz.com.cn,16857,16355,1999,1762,1895,1974,1494,13843,12805,1576,1059,1668,8015,1582,3400,17872,1641,3193,4413,13984,2292,1411,22533,1489,1392,1386,4223,2852,1583,32619,1158,2163,2704,1556,1654,16563,15933,3402,4894,1803,1405,3170,13141,22333,3020,2617,2685,3443,2871,2428,2789,2193,4372,1865,2138,2026,3182,23877,7319,1932,1741,3594,1650,1998,4292,2470,20632,18942,6132,4956,4409,2958,
wecrm.com,5968,4833,15085,27493,10200,4617,3393,2169,2149,16818,4103,4184,5332,3679,3289,2411,9835,21948,3335,5608,5544,3590,2977,8899,4774,3889,5061,3645,1714,2945,18065,11083,2022,4268,4890,6365,3821,21388,25962,7804,5300,3584,5102,2637,10749,21662,27154,15597,4137,2850,2799,10300,28174,20850,26582,5300,4201,1918,13965,30974,24374,18895,3490,2987,3153,4215,6789,8162,19050,32309,44214,7250,
caiyv.cn,0,0,0,0,0,0,0,0,0,0,0,0,2,47,29,21,155,249,88,237,125,109,526,3541,1644,975314,1214746,108767,902610,2123274,300482,517501,486350,609375,502609,72773,1823,41396,7563,3037,1536,2067,2613,1970,1272,759,581,652,345,351,307,179,253,234,255,234,501,1372,775,629,677,1070,1342,665,532,579,955,667,501,368,228,248,
gsxh.gov.cn,31769,13820,25306,8459,4987,24317,7634,34835,22987,14276,7060,24442,8333,4673,48524,18585,7500,34641,12239,20009,28965,42569,7119,20602,12222,7057,26186,8825,43548,33115,6214,13703,26733,5631,7537,66808,6916,9012,36309,9129,11310,25296,50522,5595,27547,28028,3892,5730,24031,43842,6925,22477,17069,4031,22209,1909,45893,22185,4167,12530,23157,3845,1928,3338,1762,15321,51602,5322,15294,21617,3848,17666,
dongonghui.com,37907,18231,884,6335,8162,4097,41812,69154,3774,633,497,1760,1821,55089,29542,53976,10095,2167,6323,11475,6085,62681,27269,339,356,387,353,111680,372485,25157,235,332,413,412,23829,47135,47816,1999,325,414,319,9034,67624,49989,389,480,307,392,13953,83525,28396,3268,643,584,556,24683,112597,4859,395,536,292,109,160,753,1310,7374,42016,2344,2659,2950,2089,1098,
wdys.xyz,2498,186,13519,1521,881,2485,903,2616,2491,14264,3071,8670,2294,152,5719,338,7735,1764,1276,5749,8341,2504,2346,3051,996,6935,302,1351,1141,18828,1249,1005,13027,8447,1554,2433,468,1451,3129,2901,161,246,100,578,1341,4327,2532,2454,1597,2367,1703,2940,5498,1400,2700,590,593,206,446,1537,1749,63,1248,566,690,1269,10597,3395,3070,1176,21689,2719,
zphgas.com,2223,10061,6694,13100,15092,7385,5309,8467,1476,7320,9305,11694,5513,2910,4919,3306,3903,4669,2947,7135,4465,4150,3292,2779,5034,11037,5828,392,1726,12552,801,4964,12602,3973,9476,2525,1453,2909,11505,16032,1217,3769,6647,362,2640,468,5436,10801,5470,10056,7130,371,2299,5126,2376,10255,2235,8683,5462,10458,2400,6840,7709,9287,4366,6209,7208,3455,4464,13109,12510,12910,
zhounan.com,9632,4109,11011,5028,3729,4209,5230,7654,6461,11653,6491,10120,3901,3139,6725,8806,7781,8340,6177,10230,5725,6107,9498,6284,6504,3927,4406,4543,3379,30178,5779,4367,4543,6046,6191,4461,4014,4410,3650,6481,5982,8053,12401,27126,6478,4075,4325,4834,4406,9721,20132,4053,4830,6091,7090,4208,7729,19325,16648,5305,5122,4681,4164,4333,4371,7053,5320,4755,6005,4740,6544,4799,
bysbwg.com,8693,11866,17504,21258,25556,22031,27731,118,9288,34107,30228,21488,58927,46768,1911,70,44232,16182,17648,37799,8386,1947,95,19802,33268,42577,39026,58527,59,4173,49518,43186,24829,56317,67533,1953,9668,48682,21504,17070,46,148,654,744,17540,15546,23270,37422,19734,943,1589,17437,24743,18809,26972,18866,4818,3179,30993,26919,21425,51088,80183,129002,49849,80,1987,12114,29316,25349,42016,32387,
arttcare.com,591,66848,370,432,911,1019,589,993,66280,710,479,907,485,2533,635,68002,458,441,2151,575,588,619,66740,871,657,705,586,613,361,68487,2407,726,670,605,2354,688,68677,639,629,709,548,892,623,69789,1544,1466,1190,1258,2756,750,68239,442,562,653,476,2289,445,68476,383,783,816,686,2478,1105,67432,1420,3165,3728,2138,2007,1707,67368,
jfzh.com.cn,44023,56066,33895,12743,5034,7774,32698,71559,17464,8802,27316,12218,7650,7425,49423,75851,38548,29674,11275,21460,12568,54922,66088,32746,8734,10273,8633,8365,144708,55059,4157,3088,4492,8403,10968,53407,62916,45926,28273,9415,7133,27633,59686,62231,14903,26897,7923,8943,31605,76205,49730,10884,10468,10999,10177,30395,99335,19477,9583,7846,7852,8293,6938,3567,3338,6398,9970,9976,11032,11647,7324,3877,
osdlt.com,670,12549,7414,8535,4451,4629,8014,767,1820,15177,4801,11712,15917,349,2525,8388,5719,7283,2602,10752,2447,5804,2586,4705,5150,11605,6635,2621,294,10089,1105,1862,7526,2278,1594,1972,861,2304,1081,1249,321,352,500,284,1970,6136,3071,2750,3312,2433,9052,1782,14914,2019,5676,3961,1099,215,626,8927,2292,253,902,1931,1510,257,3992,7003,2936,14898,875,2351,
zrlyyy.com,940,3016,6130,2148,1287,2543,2076,1388,1479,2544,7200,4367,1833,1793,1422,1211,3514,4760,4494,2677,2241,1109,2382,9218,2032,2056,2018,1654,1226,1233,11799,2663,9387,2125,4077,5469,1487,16015,6427,3346,2702,2268,1263,2321,4594,6238,2196,2480,2325,1306,4556,3746,7567,2242,24801,1858,1326,4863,6068,2239,2268,2434,3282,1855,1688,2714,2712,2770,2681,2521,1757,1467,
bxbszx.com,15378,26080,4659,405,1251,1181,1220,13323,11144,1874,1603,552,760,627,2002,23891,526,301,6925,9765,535,76,27520,429,357,80,122,404,211,34459,187,205,482,396,262,14586,28444,248,2207,346,450,2534,10187,35400,68,254,2281,377,139,7971,31245,464,231,544,219,420,1408,21870,15158,287,27,28,76,14,2014,205,15753,22722,1465,3096,60,1282,
silknet.com,6959,6990,6539,14660,44827,8371,8523,8634,8356,7647,6468,6835,46141,57420,38043,103172,8650,6240,40204,50177,33231,6979,6346,6587,6732,7001,6379,6168,5608,74603,6699,6350,6078,6260,6447,6329,4936,4552,4720,3449,2863,3253,2922,2849,2797,2421,3013,3920,3390,3518,3554,3077,2891,3188,86606,10668,3303,4472,2758,2798,3484,4860,3576,3172,2375,2676,3494,13617,21849,30678,29063,27815,
